"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","2-7-1"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 男女，年齢（5歳階級），国籍総数か日本人別人口－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","","","","","/年齢 コード","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","R1","R2","R3","R4","R5","R6"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28443","福崎町","","9,461","388","417","444","483","455","427","414","506","599","702","537","543","548","573","672","504","303","205","81","23","4","633","1,249","5,214","2,365","1,120","313","5,304"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28446","神河町","","4,958","144","185","235","228","153","190","211","245","273","308","309","374","347","457","470","340","230","174","65","9","2","9","564","2,638","1,747","820","250","2,867"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28441","（旧：神崎町）","","3,082","87","112","132","140","95","111","134","148","188","193","193","239","213","282","294","214","143","114","40","6","-","4","331","1,654","1,093","517","160","1,796"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28445","（旧：大河内町）","","1,876","57","73","103","88","58","79","77","97","85","115","116","135","134","175","176","126","87","60","25","3","2","5","233","984","654","303","90","1,071"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28464","太子町","","16,253","626","886","1,027","948","678","615","814","921","1,228","1,507","1,075","900","799","999","1,163","914","568","268","81","22","1","213","2,539","9,485","4,016","1,854","372","9,536"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28481","上郡町","","6,717","129","246","294","281","257","197","243","343","359","461","386","448","522","604","725","506","276","181","84","17","2","156","669","3,497","2,395","1,066","284","3,820"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28501","佐用町","","7,567","198","261","294","290","232","230","277","334","468","477","406","506","648","784","762","499","401","314","134","37","3","12","753","3,868","2,934","1,388","488","4,362"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","2850B","（旧：佐用町）","","3,093","99","116","130","109","108","97","127","150","202","212","155","206","257","298","307","173","147","118","56","18","-","8","345","1,623","1,117","512","192","1,812"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28502","（旧：上月町）","","1,760","43","60","67","58","59","61","73","72","100","102","85","116","163","194","157","139","94","70","40","6","-","1","170","889","700","349","116","1,025"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28503","（旧：南光町）","","1,581","29","47","63","59","36","43","46","58","101","94","91","102","130","186","181","111","99","68","24","8","2","3","139","760","679","312","102","887"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28504","（旧：三日月町）","","1,133","27","38","34","64","29","29","31","54","65","69","75","82","98","106","117","76","61","58","14","5","1","-","99","596","438","215","78","638"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28585","香美町","","7,636","193","315","332","411","161","241","264","369","401","505","477","556","650","718","662","488","406","320","139","24","2","2","840","4,035","2,759","1,379","485","4,342"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28543","（旧：香住町）","","4,816","146","229","200","276","117","175","178","250","274","343","310","361","398","442","382","294","230","138","63","9","-","1","575","2,682","1,558","734","210","2,848"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28581","（旧：村岡町）","","2,030","29","64","95","109","30","46","65","74","91","117","127","154","191","200","189","143","120","125","51","8","2","-","188","1,004","838","449","186","1,095"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28583","（旧：美方町）","","790","18","22","37","26","14","20","21","45","36","45","40","41","61","76","91","51","56","57","25","7","-","1","77","349","363","196","89","399"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28586","新温泉町","","6,302","175","229","310","249","167","233","233","319","377","384","353","407","589","583","608","381","311","263","106","17","1","7","714","3,311","2,270","1,079","387","3,645"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28582","（旧：浜坂町）","","3,950","128","150","200","154","111","164","156","201","250","243","215","238","374","356","383","235","186","129","61","9","1","6","478","2,106","1,360","621","200","2,308"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","28584","（旧：温泉町）","","2,352","47","79","110","95","56","69","77","118","127","141","138","169","215","227","225","146","125","134","45","8","-","1","236","1,205","910","458","187","1,337"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29000","奈良県","","623,926","22,607","26,902","29,206","32,666","29,978","25,458","28,715","32,929","38,615","47,902","42,348","39,319","37,511","43,146","49,519","38,899","26,970","14,965","5,526","1,032","88","9,625","78,715","355,441","180,145","87,480","21,611","365,921"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29201","奈良市","","164,846","5,982","6,932","7,315","8,240","8,081","6,529","7,472","8,597","10,122","12,636","11,356","10,513","9,813","11,024","12,942","9,960","7,216","4,197","1,555","280","30","4,054","20,229","93,359","47,204","23,238","6,062","96,143"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","2920B","（旧：奈良市）","","161,776","5,908","6,829","7,195","8,116","7,946","6,395","7,336","8,477","9,963","12,469","11,182","10,284","9,528","10,759","12,632","9,777","7,071","4,082","1,496","270","30","4,031","19,932","91,696","46,117","22,726","5,878","94,339"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29301","（旧：月ケ瀬村）","","599","24","19","24","18","16","17","29","29","31","27","21","40","55","49","62","52","38","30","14","3","-","1","67","283","248","137","47","314"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29321","（旧：都祁村）","","2,471","50","84","96","106","119","117","107","91","128","140","153","189","230","216","248","131","107","85","45","7","-","22","230","1,380","839","375","137","1,490"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29202","大和高田市","","28,981","873","992","1,179","1,299","1,503","1,446","1,401","1,426","1,659","2,207","2,165","2,246","2,002","2,157","2,280","1,775","1,269","644","207","43","1","207","3,044","17,354","8,376","3,939","895","18,212"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29203","大和郡山市","","39,249","1,224","1,565","1,784","1,957","1,813","1,546","1,825","2,093","2,366","3,229","2,684","2,448","2,309","2,773","3,269","2,627","1,802","951","320","64","4","596","4,573","22,270","11,810","5,768","1,339","23,086"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29204","天理市","","31,275","1,140","1,364","1,460","2,650","2,305","1,639","1,541","1,555","1,795","2,240","2,096","1,900","1,684","1,839","2,048","1,503","1,070","666","242","46","5","487","3,964","19,405","7,419","3,532","959","18,594"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29205","橿原市","","57,336","2,233","2,424","2,698","2,938","2,865","2,771","3,056","3,224","3,701","4,470","3,921","3,532","3,125","3,622","4,055","3,349","2,365","1,189","391","83","8","1,316","7,355","33,603","15,062","7,385","1,671","34,287"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29206","桜井市","","25,909","927","1,116","1,168","1,349","1,225","1,119","1,254","1,440","1,575","1,878","1,693","1,687","1,682","1,936","2,115","1,518","1,112","632","269","45","2","167","3,211","14,902","7,629","3,578","948","15,489"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29207","五條市","","13,180","244","352","396","605","518","437","460","545","649","750","785","857","978","1,164","1,231","799","611","426","184","32","5","1,152","992","6,584","4,452","2,057","647","7,143"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","2920C","（旧：五條市）","","12,068","234","336","376","585","489","410","430","504","599","702","727","783","884","1,050","1,096","718","541","368","157","30","4","1,045","946","6,113","3,964","1,818","559","6,578"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29445","（旧：西吉野村）","","1,009","10","16","19","20","29","27","27","39","44","44","56","66","85","103","126","70","58","48","26","2","1","93","45","437","434","205","77","520"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29448","（旧：大塔村）","","103","-","-","1","-","-","-","3","2","6","4","2","8","9","11","9","11","12","10","1","-","-","14","1","34","54","34","11","45"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29208","御所市","","11,122","255","295","385","451","482","422","430","487","530","759","721","785","829","1,022","1,106","870","689","398","145","28","4","29","935","5,896","4,262","2,134","575","6,467"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29209","生駒市","","55,107","2,199","2,856","3,172","3,062","2,584","1,909","2,282","2,940","3,729","4,720","3,962","3,313","3,110","3,417","4,244","3,503","2,139","1,062","368","75","10","451","8,227","31,611","14,818","7,157","1,515","31,966"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29210","香芝市","","36,925","1,742","2,082","2,193","2,302","1,771","1,598","1,804","2,193","2,682","3,322","2,702","2,225","1,799","1,928","2,256","1,851","1,221","591","230","39","3","391","6,017","22,398","8,119","3,935","863","22,024"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29211","葛城市","","17,526","853","1,006","1,039","902","798","744","927","1,080","1,226","1,399","1,092","923","928","1,097","1,314","1,052","618","324","129","19","3","53","2,898","10,019","4,556","2,145","475","10,214"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29421","（旧：新庄町）","","9,928","507","578","596","497","491","416","528","653","705","782","639","496","547","599","704","582","316","169","76","13","-","34","1,681","5,754","2,459","1,156","258","5,856"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29422","（旧：當麻町）","","7,598","346","428","443","405","307","328","399","427","521","617","453","427","381","498","610","470","302","155","53","6","3","19","1,217","4,265","2,097","989","217","4,358"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29212","宇陀市","","13,374","326","430","532","595","550","383","461","594","683","836","754","893","1,065","1,341","1,484","1,028","715","462","174","30","-","38","1,288","6,814","5,234","2,409","666","7,560"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29381","（旧：大宇陀町）","","2,749","62","92","93","101","115","77","78","126","135","153","182","217","250","271","322","189","139","98","36","9","-","4","247","1,434","1,064","471","143","1,604"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29382","（旧：菟田野町）","","1,582","41","54","71","66","67","54","65","80","72","83","95","112","120","181","178","96","84","41","21","1","-","-","166","814","602","243","63","929"
"2020_01","人口【人】","2020000000","2020年","1","男","0","国籍総数","29383","（旧：榛原町）","","7,211","196","249","309","352","304","197","269","331","404","488","380","451","528","672","748","594","383","228","84","15","-","29","754","3,704","2,724","1,304","327","4,024"
